gid_1,gid_0,survey_year,outcome,observed,source
TLS.1_1,TLS,2016,internet_fm_ratio,0.543,dhs
TLS.1_1,TLS,2016,mobile_women,58.9,dhs
TLS.1_1,TLS,2016,mobile_men,79.7,dhs
TLS.1_1,TLS,2016,mobile_fm_ratio,0.74,dhs
TLS.10_1,TLS,2016,internet_women,14.2,dhs
TLS.10_1,TLS,2016,internet_men,24.2,dhs
TLS.10_1,TLS,2016,internet_fm_ratio,0.571,dhs
TLS.10_1,TLS,2016,mobile_women,60.4,dhs
TLS.10_1,TLS,2016,mobile_men,76,dhs
TLS.10_1,TLS,2016,mobile_fm_ratio,0.795,dhs
TLS.11_1,TLS,2016,internet_women,17.7,dhs
TLS.11_1,TLS,2016,internet_men,20.7,dhs
TLS.11_1,TLS,2016,internet_fm_ratio,0.629,dhs
TLS.11_1,TLS,2016,mobile_women,54.3,dhs
TLS.11_1,TLS,2016,mobile_men,71.6,dhs
TLS.11_1,TLS,2016,mobile_fm_ratio,0.758,dhs
TLS.12_1,TLS,2016,internet_women,24.8,dhs
TLS.12_1,TLS,2016,internet_men,31.3,dhs
TLS.12_1,TLS,2016,internet_fm_ratio,0.667,dhs
TLS.12_1,TLS,2016,mobile_women,65.1,dhs
TLS.12_1,TLS,2016,mobile_men,87.5,dhs
TLS.12_1,TLS,2016,mobile_fm_ratio,0.744,dhs
TLS.13_1,TLS,2016,internet_women,11.9,dhs
TLS.13_1,TLS,2016,internet_men,8.3,dhs
TLS.13_1,TLS,2016,internet_fm_ratio,1.135,dhs
TLS.13_1,TLS,2016,mobile_women,60.4,dhs
TLS.13_1,TLS,2016,mobile_men,40.5,dhs
TLS.13_1,TLS,2016,mobile_fm_ratio,1.491,dhs
TLS.2_1,TLS,2016,internet_women,10.3,dhs
TLS.2_1,TLS,2016,internet_men,18,dhs
TLS.2_1,TLS,2016,internet_fm_ratio,0.471,dhs
TLS.2_1,TLS,2016,mobile_women,56.3,dhs
TLS.2_1,TLS,2016,mobile_men,73.8,dhs
TLS.2_1,TLS,2016,mobile_fm_ratio,0.763,dhs
TLS.3_1,TLS,2016,internet_women,7.2,dhs
TLS.3_1,TLS,2016,internet_men,16.4,dhs
TLS.3_1,TLS,2016,internet_fm_ratio,0.366,dhs
TLS.3_1,TLS,2016,mobile_women,54.1,dhs
TLS.3_1,TLS,2016,mobile_men,81,dhs
TLS.3_1,TLS,2016,mobile_fm_ratio,0.668,dhs
TLS.4_1,TLS,2016,internet_women,27.3,dhs
TLS.4_1,TLS,2016,internet_men,33.8,dhs
TLS.4_1,TLS,2016,internet_fm_ratio,0.741,dhs
TLS.4_1,TLS,2016,mobile_women,66.6,dhs
TLS.4_1,TLS,2016,mobile_men,74.6,dhs
TLS.4_1,TLS,2016,mobile_fm_ratio,0.893,dhs
TLS.5_1,TLS,2016,internet_women,16,dhs
TLS.5_1,TLS,2016,internet_men,18.4,dhs
TLS.5_1,TLS,2016,internet_fm_ratio,0.715,dhs
TLS.5_1,TLS,2016,mobile_women,61.4,dhs
TLS.5_1,TLS,2016,mobile_men,63.8,dhs
TLS.5_1,TLS,2016,mobile_fm_ratio,0.962,dhs
TLS.6_1,TLS,2016,internet_women,12.6,dhs
TLS.6_1,TLS,2016,internet_men,11.8,dhs
TLS.6_1,TLS,2016,internet_fm_ratio,0.952,dhs
TLS.6_1,TLS,2016,mobile_women,60.4,dhs
TLS.6_1,TLS,2016,mobile_men,81.1,dhs
TLS.6_1,TLS,2016,mobile_fm_ratio,0.744,dhs
TLS.7_1,TLS,2016,internet_women,54.3,dhs
TLS.7_1,TLS,2016,internet_men,62.6,dhs
TLS.7_1,TLS,2016,internet_fm_ratio,0.805,dhs
TLS.7_1,TLS,2016,mobile_women,78.4,dhs
TLS.7_1,TLS,2016,mobile_men,87.2,dhs
TLS.7_1,TLS,2016,mobile_fm_ratio,0.9,dhs
TLS.8_1,TLS,2016,internet_women,6,dhs
TLS.8_1,TLS,2016,internet_men,7.7,dhs
TLS.8_1,TLS,2016,internet_fm_ratio,0.669,dhs
TLS.8_1,TLS,2016,mobile_women,60.4,dhs
TLS.8_1,TLS,2016,mobile_men,86,dhs
TLS.8_1,TLS,2016,mobile_fm_ratio,0.702,dhs
TLS.9_1,TLS,2016,internet_women,24.3,dhs
TLS.9_1,TLS,2016,internet_men,20.8,dhs
TLS.9_1,TLS,2016,internet_fm_ratio,1.132,dhs
TLS.9_1,TLS,2016,mobile_women,70.8,dhs
TLS.9_1,TLS,2016,mobile_men,74.1,dhs
TLS.9_1,TLS,2016,mobile_fm_ratio,0.956,dhs
AGO.1_1,AGO,2015,internet_women,17.5,dhs
AGO.1_1,AGO,2015,internet_men,30.5,dhs
AGO.1_1,AGO,2015,internet_fm_ratio,0.563,dhs
AGO.1_1,AGO,2015,mobile_women,41.7,dhs
AGO.1_1,AGO,2015,mobile_men,64.8,dhs
AGO.1_1,AGO,2015,mobile_fm_ratio,0.643,dhs
AGO.10_1,AGO,2015,internet_women,9.9,dhs
AGO.10_1,AGO,2015,internet_men,18,dhs
AGO.10_1,AGO,2015,internet_fm_ratio,0.497,dhs
AGO.10_1,AGO,2015,mobile_women,33.8,dhs
AGO.10_1,AGO,2015,mobile_men,51,dhs
AGO.10_1,AGO,2015,mobile_fm_ratio,0.662,dhs
AGO.11_1,AGO,2015,internet_women,35,dhs
AGO.11_1,AGO,2015,internet_men,55.8,dhs
AGO.11_1,AGO,2015,internet_fm_ratio,0.596,dhs
AGO.11_1,AGO,2015,mobile_women,73.5,dhs
AGO.11_1,AGO,2015,mobile_men,87.3,dhs
AGO.11_1,AGO,2015,mobile_fm_ratio,0.842,dhs
AGO.12_1,AGO,2015,internet_women,7.2,dhs
AGO.12_1,AGO,2015,internet_men,23.9,dhs
AGO.12_1,AGO,2015,internet_fm_ratio,0.266,dhs
AGO.12_1,AGO,2015,mobile_women,36.4,dhs
AGO.12_1,AGO,2015,mobile_men,71.4,dhs
AGO.12_1,AGO,2015,mobile_fm_ratio,0.51,dhs
AGO.13_1,AGO,2015,internet_women,8.1,dhs
AGO.13_1,AGO,2015,internet_men,26.7,dhs
AGO.13_1,AGO,2015,internet_fm_ratio,0.278,dhs
AGO.13_1,AGO,2015,mobile_women,41,dhs
AGO.13_1,AGO,2015,mobile_men,55.1,dhs
AGO.13_1,AGO,2015,mobile_fm_ratio,0.745,dhs
AGO.14_1,AGO,2015,internet_women,12.9,dhs
AGO.14_1,AGO,2015,internet_men,35.5,dhs
AGO.14_1,AGO,2015,internet_fm_ratio,0.342,dhs
AGO.14_1,AGO,2015,mobile_women,39.8,dhs
AGO.14_1,AGO,2015,mobile_men,62.3,dhs
AGO.14_1,AGO,2015,mobile_fm_ratio,0.639,dhs
AGO.15_1,AGO,2015,internet_women,8.2,dhs
AGO.15_1,AGO,2015,internet_men,18.6,dhs
AGO.15_1,AGO,2015,internet_fm_ratio,0.413,dhs
AGO.15_1,AGO,2015,mobile_women,27.2,dhs
AGO.15_1,AGO,2015,mobile_men,44.3,dhs
AGO.15_1,AGO,2015,mobile_fm_ratio,0.613,dhs
AGO.16_1,AGO,2015,internet_women,22.4,dhs
AGO.16_1,AGO,2015,internet_men,43.4,dhs
AGO.16_1,AGO,2015,internet_fm_ratio,0.471,dhs
AGO.16_1,AGO,2015,mobile_women,52.9,dhs
AGO.16_1,AGO,2015,mobile_men,66,dhs
AGO.16_1,AGO,2015,mobile_fm_ratio,0.801,dhs
AGO.17_1,AGO,2015,internet_women,7.1,dhs
AGO.17_1,AGO,2015,internet_men,21.3,dhs
AGO.17_1,AGO,2015,internet_fm_ratio,0.304,dhs
AGO.17_1,AGO,2015,mobile_women,29.3,dhs
AGO.17_1,AGO,2015,mobile_men,48.3,dhs
AGO.17_1,AGO,2015,mobile_fm_ratio,0.607,dhs
AGO.18_1,AGO,2015,internet_women,12,dhs
AGO.18_1,AGO,2015,internet_men,31,dhs
AGO.18_1,AGO,2015,internet_fm_ratio,0.347,dhs
AGO.18_1,AGO,2015,mobile_women,50.6,dhs
AGO.18_1,AGO,2015,mobile_men,75.8,dhs
AGO.18_1,AGO,2015,mobile_fm_ratio,0.667,dhs
AGO.2_1,AGO,2015,internet_women,9.7,dhs
AGO.2_1,AGO,2015,internet_men,32.1,dhs
AGO.2_1,AGO,2015,internet_fm_ratio,0.266,dhs
AGO.2_1,AGO,2015,mobile_women,44.9,dhs
AGO.2_1,AGO,2015,mobile_men,64.9,dhs
AGO.2_1,AGO,2015,mobile_fm_ratio,0.691,dhs
AGO.3_1,AGO,2015,internet_women,3.8,dhs
AGO.3_1,AGO,2015,internet_men,14.5,dhs
AGO.3_1,AGO,2015,internet_fm_ratio,0.251,dhs
AGO.3_1,AGO,2015,mobile_women,21.9,dhs
AGO.3_1,AGO,2015,mobile_men,39.7,dhs
AGO.3_1,AGO,2015,mobile_fm_ratio,0.553,dhs
AGO.4_1,AGO,2015,internet_women,27,dhs
AGO.4_1,AGO,2015,internet_men,36.1,dhs
AGO.4_1,AGO,2015,internet_fm_ratio,0.712,dhs
AGO.4_1,AGO,2015,mobile_women,63.3,dhs
AGO.4_1,AGO,2015,mobile_men,85.7,dhs
AGO.4_1,AGO,2015,mobile_fm_ratio,0.739,dhs
AGO.5_1,AGO,2015,internet_women,4.8,dhs
AGO.5_1,AGO,2015,internet_men,16.9,dhs
AGO.5_1,AGO,2015,internet_fm_ratio,0.192,dhs
AGO.5_1,AGO,2015,mobile_women,40.3,dhs
AGO.5_1,AGO,2015,mobile_men,55.9,dhs
AGO.5_1,AGO,2015,mobile_fm_ratio,0.72,dhs
AGO.6_1,AGO,2015,internet_women,6.7,dhs
AGO.6_1,AGO,2015,internet_men,20,dhs
AGO.6_1,AGO,2015,internet_fm_ratio,0.3,dhs
AGO.6_1,AGO,2015,mobile_women,33,dhs
AGO.6_1,AGO,2015,mobile_men,66.1,dhs
AGO.6_1,AGO,2015,mobile_fm_ratio,0.499,dhs
AGO.7_1,AGO,2015,internet_women,6.4,dhs
AGO.7_1,AGO,2015,internet_men,15.2,dhs
AGO.7_1,AGO,2015,internet_fm_ratio,0.352,dhs
AGO.7_1,AGO,2015,mobile_women,27.2,dhs
AGO.7_1,AGO,2015,mobile_men,55.2,dhs
AGO.7_1,AGO,2015,mobile_fm_ratio,0.494,dhs
AGO.8_1,AGO,2015,internet_women,7.2,dhs
AGO.8_1,AGO,2015,internet_men,13,dhs
AGO.8_1,AGO,2015,internet_fm_ratio,0.513,dhs
AGO.8_1,AGO,2015,mobile_women,42.8,dhs
AGO.8_1,AGO,2015,mobile_men,59.7,dhs
AGO.8_1,AGO,2015,mobile_fm_ratio,0.717,dhs
AGO.9_1,AGO,2015,internet_women,12.7,dhs
AGO.9_1,AGO,2015,internet_men,28.6,dhs
AGO.9_1,AGO,2015,internet_fm_ratio,0.434,dhs
AGO.9_1,AGO,2015,mobile_women,38.6,dhs
AGO.9_1,AGO,2015,mobile_men,53.6,dhs
AGO.9_1,AGO,2015,mobile_fm_ratio,0.72,dhs
BDI.1_1,BDI,2016,internet_women,2.9,dhs
BDI.1_1,BDI,2016,internet_men,8.5,dhs
BDI.1_1,BDI,2016,internet_fm_ratio,0.284,dhs
BDI.1_1,BDI,2016,mobile_women,23.3,dhs
BDI.1_1,BDI,2016,mobile_men,46.6,dhs
BDI.1_1,BDI,2016,mobile_fm_ratio,0.501,dhs
BDI.10_1,BDI,2016,internet_women,1.7,dhs
BDI.10_1,BDI,2016,internet_men,5.4,dhs
BDI.10_1,BDI,2016,internet_fm_ratio,0.317,dhs
BDI.10_1,BDI,2016,mobile_women,12,dhs
BDI.10_1,BDI,2016,mobile_men,35.5,dhs
BDI.10_1,BDI,2016,mobile_fm_ratio,0.337,dhs
BDI.11_1,BDI,2016,internet_women,2.1,dhs
BDI.11_1,BDI,2016,internet_men,12.7,dhs
BDI.11_1,BDI,2016,internet_fm_ratio,0.152,dhs
BDI.11_1,BDI,2016,mobile_women,25.8,dhs
BDI.11_1,BDI,2016,mobile_men,55.4,dhs
BDI.11_1,BDI,2016,mobile_fm_ratio,0.466,dhs
BDI.12_1,BDI,2016,internet_women,1.5,dhs
BDI.12_1,BDI,2016,internet_men,9.2,dhs
BDI.12_1,BDI,2016,internet_fm_ratio,0.151,dhs
BDI.12_1,BDI,2016,mobile_women,20,dhs
BDI.12_1,BDI,2016,mobile_men,38,dhs
BDI.12_1,BDI,2016,mobile_fm_ratio,0.528,dhs
BDI.13_1,BDI,2016,internet_women,1.2,dhs
BDI.13_1,BDI,2016,internet_men,7,dhs
BDI.13_1,BDI,2016,internet_fm_ratio,0.158,dhs
BDI.13_1,BDI,2016,mobile_women,13.6,dhs
BDI.13_1,BDI,2016,mobile_men,33.9,dhs
BDI.13_1,BDI,2016,mobile_fm_ratio,0.402,dhs
BDI.14_1,BDI,2016,internet_women,2.2,dhs
BDI.14_1,BDI,2016,internet_men,7.2,dhs
BDI.14_1,BDI,2016,internet_fm_ratio,0.217,dhs
BDI.14_1,BDI,2016,mobile_women,27.2,dhs
BDI.14_1,BDI,2016,mobile_men,40.8,dhs
BDI.14_1,BDI,2016,mobile_fm_ratio,0.666,dhs
BDI.15_1,BDI,2016,internet_women,2,dhs
BDI.15_1,BDI,2016,internet_men,11.6,dhs
BDI.15_1,BDI,2016,internet_fm_ratio,0.137,dhs
BDI.15_1,BDI,2016,mobile_women,17.1,dhs
BDI.15_1,BDI,2016,mobile_men,39.7,dhs
BDI.15_1,BDI,2016,mobile_fm_ratio,0.43,dhs
BDI.16_1,BDI,2016,internet_women,1.7,dhs
BDI.16_1,BDI,2016,internet_men,10.7,dhs
BDI.16_1,BDI,2016,internet_fm_ratio,0.139,dhs
BDI.16_1,BDI,2016,mobile_women,22.8,dhs
BDI.16_1,BDI,2016,mobile_men,47.6,dhs
BDI.16_1,BDI,2016,mobile_fm_ratio,0.48,dhs
BDI.17_1,BDI,2016,internet_women,1.6,dhs
BDI.17_1,BDI,2016,internet_men,11,dhs
BDI.17_1,BDI,2016,internet_fm_ratio,0.139,dhs
BDI.17_1,BDI,2016,mobile_women,18.8,dhs
BDI.17_1,BDI,2016,mobile_men,47.6,dhs
BDI.17_1,BDI,2016,mobile_fm_ratio,0.396,dhs
BDI.2_1,BDI,2016,internet_women,34.4,dhs
BDI.2_1,BDI,2016,internet_men,46.3,dhs
BDI.2_1,BDI,2016,internet_fm_ratio,0.686,dhs
BDI.2_1,BDI,2016,mobile_women,65.7,dhs
BDI.2_1,BDI,2016,mobile_men,84,dhs
BDI.2_1,BDI,2016,mobile_fm_ratio,0.782,dhs
BDI.3_1,BDI,2016,internet_women,3.3,dhs
BDI.3_1,BDI,2016,internet_men,13.3,dhs
BDI.3_1,BDI,2016,internet_fm_ratio,0.215,dhs
BDI.3_1,BDI,2016,mobile_women,30.9,dhs
BDI.3_1,BDI,2016,mobile_men,59.2,dhs
BDI.3_1,BDI,2016,mobile_fm_ratio,0.523,dhs
BDI.4_1,BDI,2016,internet_women,4.6,dhs
BDI.4_1,BDI,2016,internet_men,17.3,dhs
BDI.4_1,BDI,2016,internet_fm_ratio,0.212,dhs
BDI.4_1,BDI,2016,mobile_women,26.9,dhs
BDI.4_1,BDI,2016,mobile_men,51.2,dhs
BDI.4_1,BDI,2016,mobile_fm_ratio,0.526,dhs
BDI.5_1,BDI,2016,internet_women,1.4,dhs
BDI.5_1,BDI,2016,internet_men,7.4,dhs
BDI.5_1,BDI,2016,internet_fm_ratio,0.187,dhs
BDI.5_1,BDI,2016,mobile_women,14.3,dhs
BDI.5_1,BDI,2016,mobile_men,40.1,dhs
BDI.5_1,BDI,2016,mobile_fm_ratio,0.355,dhs
BDI.6_1,BDI,2016,internet_women,1.6,dhs
BDI.6_1,BDI,2016,internet_men,14.4,dhs
BDI.6_1,BDI,2016,internet_fm_ratio,0.095,dhs
BDI.6_1,BDI,2016,mobile_women,19.2,dhs
BDI.6_1,BDI,2016,mobile_men,50.3,dhs
BDI.6_1,BDI,2016,mobile_fm_ratio,0.381,dhs
BDI.7_1,BDI,2016,internet_women,4.4,dhs
BDI.7_1,BDI,2016,internet_men,15.4,dhs
BDI.7_1,BDI,2016,internet_fm_ratio,0.266,dhs
BDI.7_1,BDI,2016,mobile_women,24.2,dhs
BDI.7_1,BDI,2016,mobile_men,45.9,dhs
BDI.7_1,BDI,2016,mobile_fm_ratio,0.526,dhs
BDI.8_1,BDI,2016,internet_women,0.7,dhs
BDI.8_1,BDI,2016,internet_men,1.5,dhs
BDI.8_1,BDI,2016,internet_fm_ratio,0.367,dhs
BDI.8_1,BDI,2016,mobile_women,9.8,dhs
BDI.8_1,BDI,2016,mobile_men,30.8,dhs
BDI.8_1,BDI,2016,mobile_fm_ratio,0.318,dhs
BDI.9_1,BDI,2016,internet_women,2.2,dhs
BDI.9_1,BDI,2016,internet_men,9.8,dhs
BDI.9_1,BDI,2016,internet_fm_ratio,0.212,dhs
BDI.9_1,BDI,2016,mobile_women,16,dhs
BDI.9_1,BDI,2016,mobile_men,36.5,dhs
BDI.9_1,BDI,2016,mobile_fm_ratio,0.44,dhs
BEN.1_1,BEN,2017,internet_women,1.9,dhs
BEN.1_1,BEN,2017,internet_men,7.3,dhs
BEN.1_1,BEN,2017,internet_fm_ratio,0.231,dhs
BEN.1_1,BEN,2017,mobile_women,34.2,dhs
BEN.1_1,BEN,2017,mobile_men,72,dhs
BEN.1_1,BEN,2017,mobile_fm_ratio,0.475,dhs
BEN.10_1,BEN,2017,internet_women,8.4,dhs
BEN.10_1,BEN,2017,internet_men,24,dhs
BEN.10_1,BEN,2017,internet_fm_ratio,0.329,dhs
BEN.10_1,BEN,2017,mobile_women,61,dhs
BEN.10_1,BEN,2017,mobile_men,80.1,dhs
BEN.10_1,BEN,2017,mobile_fm_ratio,0.761,dhs
BEN.11_1,BEN,2017,internet_women,4.5,dhs
BEN.11_1,BEN,2017,internet_men,13.8,dhs
BEN.11_1,BEN,2017,internet_fm_ratio,0.307,dhs
BEN.11_1,BEN,2017,mobile_women,55,dhs
BEN.11_1,BEN,2017,mobile_men,82.6,dhs
BEN.11_1,BEN,2017,mobile_fm_ratio,0.665,dhs
BEN.12_1,BEN,2017,internet_women,4.7,dhs
BEN.12_1,BEN,2017,internet_men,23.1,dhs
BEN.12_1,BEN,2017,internet_fm_ratio,0.19,dhs
BEN.12_1,BEN,2017,mobile_women,54.8,dhs
BEN.12_1,BEN,2017,mobile_men,80.1,dhs
BEN.12_1,BEN,2017,mobile_fm_ratio,0.684,dhs
BEN.2_1,BEN,2017,internet_women,4.4,dhs
BEN.2_1,BEN,2017,internet_men,10.5,dhs
BEN.2_1,BEN,2017,internet_fm_ratio,0.386,dhs
BEN.2_1,BEN,2017,mobile_women,34.1,dhs
BEN.2_1,BEN,2017,mobile_men,75.1,dhs
BEN.2_1,BEN,2017,mobile_fm_ratio,0.455,dhs
BEN.3_1,BEN,2017,internet_women,13.4,dhs
BEN.3_1,BEN,2017,internet_men,30.6,dhs
BEN.3_1,BEN,2017,internet_fm_ratio,0.417,dhs
BEN.3_1,BEN,2017,mobile_women,61.4,dhs
BEN.3_1,BEN,2017,mobile_men,82.2,dhs
BEN.3_1,BEN,2017,mobile_fm_ratio,0.746,dhs
BEN.4_1,BEN,2017,internet_women,6,dhs
BEN.4_1,BEN,2017,internet_men,12.7,dhs
BEN.4_1,BEN,2017,internet_fm_ratio,0.452,dhs
BEN.4_1,BEN,2017,mobile_women,47.8,dhs
BEN.4_1,BEN,2017,mobile_men,76.9,dhs
BEN.4_1,BEN,2017,mobile_fm_ratio,0.621,dhs
BEN.5_1,BEN,2017,internet_women,3.1,dhs
BEN.5_1,BEN,2017,internet_men,19.6,dhs
BEN.5_1,BEN,2017,internet_fm_ratio,0.141,dhs
BEN.5_1,BEN,2017,mobile_women,53.4,dhs
BEN.5_1,BEN,2017,mobile_men,78.9,dhs
BEN.5_1,BEN,2017,mobile_fm_ratio,0.678,dhs
BEN.6_1,BEN,2017,internet_women,3.6,dhs
BEN.6_1,BEN,2017,internet_men,15.9,dhs
BEN.6_1,BEN,2017,internet_fm_ratio,0.218,dhs
BEN.6_1,BEN,2017,mobile_women,52,dhs
BEN.6_1,BEN,2017,mobile_men,82.2,dhs
BEN.6_1,BEN,2017,mobile_fm_ratio,0.632,dhs
BEN.7_1,BEN,2017,internet_women,1.6,dhs
BEN.7_1,BEN,2017,internet_men,15,dhs
BEN.7_1,BEN,2017,internet_fm_ratio,0.091,dhs
BEN.7_1,BEN,2017,mobile_women,36.6,dhs
BEN.7_1,BEN,2017,mobile_men,83.1,dhs
BEN.7_1,BEN,2017,mobile_fm_ratio,0.44,dhs
BEN.8_1,BEN,2017,internet_women,30,dhs
BEN.8_1,BEN,2017,internet_men,65.6,dhs
BEN.8_1,BEN,2017,internet_fm_ratio,0.437,dhs
BEN.8_1,BEN,2017,mobile_women,78.6,dhs
BEN.8_1,BEN,2017,mobile_men,92.1,dhs
BEN.8_1,BEN,2017,mobile_fm_ratio,0.853,dhs
BEN.9_1,BEN,2017,internet_women,5,dhs
BEN.9_1,BEN,2017,internet_men,21.4,dhs
BEN.9_1,BEN,2017,internet_fm_ratio,0.221,dhs
BEN.9_1,BEN,2017,mobile_women,51.1,dhs
BEN.9_1,BEN,2017,mobile_men,79.7,dhs
BEN.9_1,BEN,2017,mobile_fm_ratio,0.642,dhs
BFA.1_1,BFA,2021,internet_women,7.1,dhs
BFA.1_1,BFA,2021,internet_men,20.6,dhs
BFA.1_1,BFA,2021,internet_fm_ratio,0.341,dhs
BFA.1_1,BFA,2021,mobile_women,69.6,dhs
BFA.1_1,BFA,2021,mobile_men,88.9,dhs
BFA.1_1,BFA,2021,mobile_fm_ratio,0.782,dhs
BFA.10_1,BFA,2021,internet_women,6,dhs
BFA.10_1,BFA,2021,internet_men,27.7,dhs
BFA.10_1,BFA,2021,internet_fm_ratio,0.202,dhs
BFA.10_1,BFA,2021,mobile_women,76.2,dhs
BFA.10_1,BFA,2021,mobile_men,93.4,dhs
BFA.10_1,BFA,2021,mobile_fm_ratio,0.815,dhs
BFA.11_1,BFA,2021,internet_women,11.7,dhs
BFA.11_1,BFA,2021,internet_men,41.8,dhs
BFA.11_1,BFA,2021,internet_fm_ratio,0.275,dhs
BFA.11_1,BFA,2021,mobile_women,81.3,dhs
BFA.11_1,BFA,2021,mobile_men,92.8,dhs
BFA.11_1,BFA,2021,mobile_fm_ratio,0.876,dhs
BFA.12_1,BFA,2021,internet_women,11.3,dhs
BFA.12_1,BFA,2021,internet_men,16.8,dhs
BFA.12_1,BFA,2021,internet_fm_ratio,0.635,dhs
BFA.12_1,BFA,2021,mobile_women,38.5,dhs
BFA.12_1,BFA,2021,mobile_men,74.7,dhs
BFA.12_1,BFA,2021,mobile_fm_ratio,0.515,dhs
BFA.13_1,BFA,2021,internet_women,5.7,dhs
BFA.13_1,BFA,2021,internet_men,18.8,dhs
BFA.13_1,BFA,2021,internet_fm_ratio,0.281,dhs
BFA.13_1,BFA,2021,mobile_women,54.1,dhs
BFA.13_1,BFA,2021,mobile_men,80.1,dhs
BFA.13_1,BFA,2021,mobile_fm_ratio,0.675,dhs
BFA.2_1,BFA,2021,internet_women,12.3,dhs
BFA.2_1,BFA,2021,internet_men,50.8,dhs
BFA.2_1,BFA,2021,internet_fm_ratio,0.23,dhs
BFA.2_1,BFA,2021,mobile_women,80.2,dhs
BFA.2_1,BFA,2021,mobile_men,93,dhs
BFA.2_1,BFA,2021,mobile_fm_ratio,0.863,dhs
BFA.3_1,BFA,2021,internet_women,13.6,dhs
BFA.3_1,BFA,2021,internet_men,49.8,dhs
BFA.3_1,BFA,2021,internet_fm_ratio,0.27,dhs
BFA.3_1,BFA,2021,mobile_women,76.2,dhs
BFA.3_1,BFA,2021,mobile_men,91.4,dhs
BFA.3_1,BFA,2021,mobile_fm_ratio,0.833,dhs
BFA.4_1,BFA,2021,internet_women,5.1,dhs
BFA.4_1,BFA,2021,internet_men,21.6,dhs
BFA.4_1,BFA,2021,internet_fm_ratio,0.232,dhs
BFA.4_1,BFA,2021,mobile_women,77.5,dhs
BFA.4_1,BFA,2021,mobile_men,88.2,dhs
BFA.4_1,BFA,2021,mobile_fm_ratio,0.879,dhs
BFA.5_1,BFA,2021,internet_women,7.4,dhs
BFA.5_1,BFA,2021,internet_men,29.8,dhs
BFA.5_1,BFA,2021,internet_fm_ratio,0.246,dhs
BFA.5_1,BFA,2021,mobile_women,67,dhs
BFA.5_1,BFA,2021,mobile_men,89.3,dhs
BFA.5_1,BFA,2021,mobile_fm_ratio,0.751,dhs
BFA.6_1,BFA,2021,internet_women,9,dhs
BFA.6_1,BFA,2021,internet_men,22.9,dhs
BFA.6_1,BFA,2021,internet_fm_ratio,0.37,dhs
BFA.6_1,BFA,2021,mobile_women,75.7,dhs
BFA.6_1,BFA,2021,mobile_men,88.5,dhs
BFA.6_1,BFA,2021,mobile_fm_ratio,0.855,dhs
BFA.7_1,BFA,2021,internet_women,39.2,dhs
BFA.7_1,BFA,2021,internet_men,64.8,dhs
BFA.7_1,BFA,2021,internet_fm_ratio,0.588,dhs
BFA.7_1,BFA,2021,mobile_women,89.7,dhs
BFA.7_1,BFA,2021,mobile_men,94.1,dhs
BFA.7_1,BFA,2021,mobile_fm_ratio,0.953,dhs
BFA.8_1,BFA,2021,internet_women,5.5,dhs
BFA.8_1,BFA,2021,internet_men,18.9,dhs
BFA.8_1,BFA,2021,internet_fm_ratio,0.28,dhs
BFA.8_1,BFA,2021,mobile_women,54.5,dhs
BFA.8_1,BFA,2021,mobile_men,83.4,dhs
BFA.8_1,BFA,2021,mobile_fm_ratio,0.654,dhs
BFA.9_1,BFA,2021,internet_women,22.9,dhs
BFA.9_1,BFA,2021,internet_men,49.9,dhs
BFA.9_1,BFA,2021,internet_fm_ratio,0.444,dhs
BFA.9_1,BFA,2021,mobile_women,81.2,dhs
BFA.9_1,BFA,2021,mobile_men,92.1,dhs
BFA.9_1,BFA,2021,mobile_fm_ratio,0.882,dhs
CMR.1_1,CMR,2018,internet_women,11.8,dhs
CMR.1_1,CMR,2018,internet_men,37.2,dhs
CMR.1_1,CMR,2018,internet_fm_ratio,0.309,dhs
CMR.1_1,CMR,2018,mobile_women,58.2,dhs
CMR.1_1,CMR,2018,mobile_men,81.7,dhs
CMR.1_1,CMR,2018,mobile_fm_ratio,0.712,dhs
CMR.10_1,CMR,2018,internet_women,26,dhs
CMR.10_1,CMR,2018,internet_men,34.5,dhs
CMR.10_1,CMR,2018,internet_fm_ratio,0.674,dhs
CMR.10_1,CMR,2018,mobile_women,65.2,dhs
CMR.10_1,CMR,2018,mobile_men,69.6,dhs
CMR.10_1,CMR,2018,mobile_fm_ratio,0.938,dhs
CMR.2_1,CMR,2018,internet_women,45.3,dhs
CMR.2_1,CMR,2018,internet_men,51.9,dhs
CMR.2_1,CMR,2018,internet_fm_ratio,0.789,dhs
CMR.2_1,CMR,2018,mobile_women,75.9,dhs
CMR.2_1,CMR,2018,mobile_men,82.9,dhs
CMR.2_1,CMR,2018,mobile_fm_ratio,0.915,dhs
CMR.3_1,CMR,2018,internet_women,23.6,dhs
CMR.3_1,CMR,2018,internet_men,34,dhs
CMR.3_1,CMR,2018,internet_fm_ratio,0.53,dhs
CMR.3_1,CMR,2018,mobile_women,50.9,dhs
CMR.3_1,CMR,2018,mobile_men,65.3,dhs
CMR.3_1,CMR,2018,mobile_fm_ratio,0.78,dhs
CMR.4_1,CMR,2018,internet_women,4.8,dhs
CMR.4_1,CMR,2018,internet_men,14.4,dhs
CMR.4_1,CMR,2018,internet_fm_ratio,0.322,dhs
CMR.4_1,CMR,2018,mobile_women,37.4,dhs
CMR.4_1,CMR,2018,mobile_men,61.2,dhs
