gid_0,country,outcome,date,predicted,predicted_error
BOL,"Bolivia, Plurinational State of",mobile_women,2018-08,34.65211794055846,7.472030454472857
BRA,Brazil,internet_fm_ratio,2018-08,0.7773417063259401,0.1512924537840774
BRA,Brazil,internet_men,2018-08,85.96568803864172,15.721097210630115
BRA,Brazil,internet_women,2018-08,82.4163480901338,21.070223603280553
BRA,Brazil,mobile_fm_ratio,2018-08,0.8082847090957495,0.13381290259087336
BRA,Brazil,mobile_men,2018-08,89.31656777729255,8.045918147075845
BRA,Brazil,mobile_women,2018-08,64.7279428336929,17.882976692533248
BHS,Bahamas,internet_fm_ratio,2018-08,0.36550219743935725,0.10840840522712993
BHS,Bahamas,internet_men,2018-08,34.3308915377391,16.559154701023477
BHS,Bahamas,internet_women,2018-08,35.92790892411911,18.13634834505341
BHS,Bahamas,mobile_fm_ratio,2018-08,0.4663612274392218,0.11409149451046552
BHS,Bahamas,mobile_men,2018-08,95.84304206385167,6.152839698442071
BHS,Bahamas,mobile_women,2018-08,79.90627076294072,18.849061543287007
BTN,Bhutan,internet_fm_ratio,2018-08,0.27157614135464575,0.10473667302939935
BTN,Bhutan,internet_men,2018-08,38.54147558051293,18.1076315955762
BTN,Bhutan,internet_women,2018-08,15.202750511842094,3.022570578238737
BTN,Bhutan,mobile_fm_ratio,2018-08,0.9439762609827731,0.137567430753966
BTN,Bhutan,mobile_men,2018-08,64.22255366082389,8.344118585591623
BTN,Bhutan,mobile_women,2018-08,66.15967195893616,18.900440078087442
BWA,Botswana,internet_fm_ratio,2018-08,0.716682271185738,0.22774819542321592
BWA,Botswana,internet_men,2018-08,90.54080481008526,18.088291118607287
BWA,Botswana,internet_women,2018-08,4.227005361410712,21.579781391435272
BWA,Botswana,mobile_fm_ratio,2018-08,0.9387679303734446,0.09959232208266325
BWA,Botswana,mobile_men,2018-08,52.96836542339828,7.761624542814234
BWA,Botswana,mobile_women,2018-08,45.53994516746194,11.386529647445032
BLR,Belarus,internet_fm_ratio,2018-08,0.4030397712346557,0.20678830566665793
BLR,Belarus,internet_men,2018-08,56.655113834377225,18.38351834037882
BLR,Belarus,internet_women,2018-08,86.28643018107,5.465538301586283
BLR,Belarus,mobile_fm_ratio,2018-08,0.6859223489553521,0.12584220866144705
BLR,Belarus,mobile_men,2018-08,80.52188327939638,5.66048801625659
BLR,Belarus,mobile_women,2018-08,70.51382485802756,18.532213931171853
BLZ,Belize,internet_fm_ratio,2018-08,0.22163664145847745,0.10439451586553315
BLZ,Belize,internet_men,2018-08,19.847883831719223,20.531400660568853
BLZ,Belize,internet_women,2018-08,9.894449505687763,12.415904523952118
BLZ,Belize,mobile_fm_ratio,2018-08,0.8245127368769207,0.0928800189804019
BLZ,Belize,mobile_men,2018-08,78.532412993084,8.34944958489992
BLZ,Belize,mobile_women,2018-08,33.85361477758058,13.240311071759495
CAN,Canada,internet_fm_ratio,2018-08,0.6904005627086369,0.1817236237556975
CAN,Canada,internet_men,2018-08,47.917986246820334,12.750923639708674
CAN,Canada,internet_women,2018-08,12.78107509732413,13.40820873649965
CAN,Canada,mobile_fm_ratio,2018-08,0.9147224577824384,0.08128202509376174
CAN,Canada,mobile_men,2018-08,91.56625282610608,5.94381329030559
CAN,Canada,mobile_women,2018-08,80.16986630309061,15.511318981709891
COD,"Congo, The Democratic Republic of the",internet_fm_ratio,2018-08,0.6184084911179586,0.17390880872292241
COD,"Congo, The Democratic Republic of the",internet_men,2018-08,57.94356476740748,20.88095245338161
COD,"Congo, The Democratic Republic of the",internet_women,2018-08,28.5045024314624,7.5614443792843975
COD,"Congo, The Democratic Republic of the",mobile_fm_ratio,2018-08,0.5595788744950263,0.08944186494265023
COD,"Congo, The Democratic Republic of the",mobile_men,2018-08,94.8625801054115,7.595128950191057
COD,"Congo, The Democratic Republic of the",mobile_women,2018-08,30.248710889136376,10.34450597692463
CAF,Central African Republic,internet_fm_ratio,2018-08,0.5064175452867118,0.10793050401499094
CAF,Central African Republic,internet_men,2018-08,60.4339555082332,8.977058002167084
CAF,Central African Republic,internet_women,2018-08,27.830918106431003,22.048048714506134
CAF,Central African Republic,mobile_fm_ratio,2018-08,0.47726314124045416,0.09666417004570305
CAF,Central African Republic,mobile_men,2018-08,84.06609342409587,4.979101243090026
CAF,Central African Republic,mobile_women,2018-08,97.87967840104356,9.007022430637187
COG,Congo,internet_fm_ratio,2018-08,0.50680213051549,0.18833113460392914
COG,Congo,internet_men,2018-08,71.84361594919584,17.172844119204175
COG,Congo,internet_women,2018-08,30.8560218015813,2.3032756683775584
COG,Congo,mobile_fm_ratio,2018-08,0.8066214330825225,0.13528377668443364
COG,Congo,mobile_men,2018-08,88.80870838438669,4.320148048319219
COG,Congo,mobile_women,2018-08,37.08521100400705,18.24189701470084
CHE,Switzerland,internet_fm_ratio,2018-08,0.5115225317431689,0.17599680517318766
CHE,Switzerland,internet_men,2018-08,70.15239027688168,13.718908292842665
CHE,Switzerland,internet_women,2018-08,79.25103321620661,16.4706946721728
CHE,Switzerland,mobile_fm_ratio,2018-08,0.5242980744860072,0.10464719871399655
CHE,Switzerland,mobile_men,2018-08,54.254830978314224,6.155306346189567
CHE,Switzerland,mobile_women,2018-08,54.11240293804699,13.887226952472169
CIV,Côte d'Ivoire,internet_fm_ratio,2018-08,0.7455049721713124,0.10829471817904747
CIV,Côte d'Ivoire,internet_men,2018-08,51.57555397397861,12.09273557067414
CIV,Côte d'Ivoire,internet_women,2018-08,48.675558487482945,10.008378785068366
CIV,Côte d'Ivoire,mobile_fm_ratio,2018-08,0.7921149840935677,0.08820642921773897
CIV,Côte d'Ivoire,mobile_men,2018-08,60.77133397668767,4.12016946685408
CIV,Côte d'Ivoire,mobile_women,2018-08,77.6663411536954,6.5338605432174255
CHL,Chile,internet_fm_ratio,2018-08,0.9568552615904542,0.16224375112049022
CHL,Chile,internet_men,2018-08,51.009656414099595,12.38369436827367
CHL,Chile,internet_women,2018-08,77.71882677496343,3.269049939115598
CHL,Chile,mobile_fm_ratio,2018-08,0.5096965056807337,0.10824136354144945
CHL,Chile,mobile_men,2018-08,93.34245321332622,5.458021345461027
CHL,Chile,mobile_women,2018-08,58.978452740396264,10.289885836367763
CMR,Cameroon,internet_fm_ratio,2018-08,0.23038629063060995,0.18626653134453777
CMR,Cameroon,internet_men,2018-08,75.52286831885709,10.54156419799276
CMR,Cameroon,internet_women,2018-08,54.102960579684364,5.632973857366398
CMR,Cameroon,mobile_fm_ratio,2018-08,0.5944358919038364,0.08684656220137053
CMR,Cameroon,mobile_men,2018-08,92.16632324229393,8.18756661517896
CMR,Cameroon,mobile_women,2018-08,93.11258754304264,8.68725817959502
CHN,China,internet_fm_ratio,2018-08,0.6975275374597074,0.11701151247217843
CHN,China,internet_men,2018-08,98.50283901700567,14.040519411580103
CHN,China,internet_women,2018-08,85.2702230875875,22.92418265803757
CHN,China,mobile_fm_ratio,2018-08,0.47741790974184245,0.09899464420052559
CHN,China,mobile_men,2018-08,77.90226108677265,5.7490181545769925
CHN,China,mobile_women,2018-08,51.20666752250849,13.360851893877358
COL,Colombia,internet_fm_ratio,2018-08,0.6956606733695745,0.18845027609652742
COL,Colombia,internet_men,2018-08,39.791690178190066,10.13999789639259
COL,Colombia,internet_women,2018-08,69.03626051088588,15.71563931303456
COL,Colombia,mobile_fm_ratio,2018-08,0.5793217801192452,0.1140699683275194
COL,Colombia,mobile_men,2018-08,57.802852429487714,8.649542842704582
COL,Colombia,mobile_women,2018-08,41.87832853260475,11.255047893844035
CRI,Costa Rica,internet_fm_ratio,2018-08,0.9447901390679015,0.11295994026054534
CRI,Costa Rica,internet_men,2018-08,97.30635954439322,17.709439763270858
CRI,Costa Rica,internet_women,2018-08,38.50391399769331,18.90667348184173
CRI,Costa Rica,mobile_fm_ratio,2018-08,0.9193531101723991,0.13159942832272475
CRI,Costa Rica,mobile_men,2018-08,56.534686789810124,3.677751704638938
CRI,Costa Rica,mobile_women,2018-08,92.40304655676235,20.2612695135332
CPV,Cabo Verde,internet_fm_ratio,2018-08,0.3887118513460465,0.10478307825524912
CPV,Cabo Verde,internet_men,2018-08,53.36951195039973,10.118347535871735
CPV,Cabo Verde,internet_women,2018-08,97.04842456685077,10.38052540471274
CPV,Cabo Verde,mobile_fm_ratio,2018-08,0.6360498284942013,0.07292062596540784
CPV,Cabo Verde,mobile_men,2018-08,71.37279312984188,6.18284147995823
CPV,Cabo Verde,mobile_women,2018-08,77.98839226370457,18.76116216842096
CUW,Curaçao,internet_fm_ratio,2018-08,0.585201336146417,0.10641488824838664
CUW,Curaçao,internet_men,2018-08,19.753787402893305,10.297074638851859
CUW,Curaçao,internet_women,2018-08,21.949429099992592,11.819598239633985
CUW,Curaçao,mobile_fm_ratio,2018-08,0.7244193359489648,0.13141102281088685
CUW,Curaçao,mobile_men,2018-08,57.00814075680946,4.697702650886351
CUW,Curaçao,mobile_women,2018-08,60.42599335163844,8.222293607412235
CYP,Cyprus,internet_fm_ratio,2018-08,0.44176008897752095,0.13279372982339632
CYP,Cyprus,internet_men,2018-08,87.98918777441675,9.422062096309352
CYP,Cyprus,internet_women,2018-08,52.35633324240354,20.06886842184295
CYP,Cyprus,mobile_fm_ratio,2018-08,0.5432470949684616,0.08998397057084336
CYP,Cyprus,mobile_men,2018-08,70.85339691566116,8.60974708473394
CYP,Cyprus,mobile_women,2018-08,43.49318163752173,17.112584151497135
CZE,Czechia,internet_fm_ratio,2018-08,0.4605561810771358,0.1843096031057783
CZE,Czechia,internet_men,2018-08,90.07015591836445,15.820224424419468
CZE,Czechia,internet_women,2018-08,36.490379082196334,7.081258380499642
CZE,Czechia,mobile_fm_ratio,2018-08,0.981165864879658,0.09623622472909128
CZE,Czechia,mobile_men,2018-08,98.10978638370864,6.030562008720907
CZE,Czechia,mobile_women,2018-08,47.1341147266696,8.101957436832446
DEU,Germany,internet_fm_ratio,2018-08,0.8421516440994569,0.1772900018132096
DEU,Germany,internet_men,2018-08,30.624790703387042,10.645013276755126
DEU,Germany,internet_women,2018-08,99.1306735507148,17.331504058143373
DEU,Germany,mobile_fm_ratio,2018-08,0.803674117297642,0.09383755304810856
DEU,Germany,mobile_men,2018-08,75.75889146991972,6.515117325653903
DEU,Germany,mobile_women,2018-08,36.182249909626314,11.895307948547055
DJI,Djibouti,internet_fm_ratio,2018-08,0.740427400314345,0.22442710321630416
DJI,Djibouti,internet_men,2018-08,91.40759538250786,12.075847468592729
DJI,Djibouti,internet_women,2018-08,91.79320368348563,18.10174417157073
DJI,Djibouti,mobile_fm_ratio,2018-08,0.5973658388671961,0.07820584709008908
DJI,Djibouti,mobile_men,2018-08,82.98351161238418,4.496262878234459
DJI,Djibouti,mobile_women,2018-08,38.026910315873366,15.069573828981229
DNK,Denmark,internet_fm_ratio,2018-08,0.5995612553853272,0.19586528017408056
DNK,Denmark,internet_men,2018-08,44.89046245374095,13.896731132828087
DNK,Denmark,internet_women,2018-08,70.90812811277956,21.950567118096977
DNK,Denmark,mobile_fm_ratio,2018-08,0.6844274132761726,0.1085932048723371
DNK,Denmark,mobile_men,2018-08,60.68717843417558,4.42207533928767
DNK,Denmark,mobile_women,2018-08,43.03227129920314,16.231469628322387
DOM,Dominican Republic,internet_fm_ratio,2018-08,0.35284394808995134,0.22364345502346708
DOM,Dominican Republic,internet_men,2018-08,33.3527810358195,15.727258782891262
DOM,Dominican Republic,internet_women,2018-08,57.72520016866819,8.319185091000806
DOM,Dominican Republic,mobile_fm_ratio,2018-08,0.7893555701002071,0.09146886635157862
DOM,Dominican Republic,mobile_men,2018-08,78.59534183629394,6.94326152618864
DOM,Dominican Republic,mobile_women,2018-08,86.07830558440975,15.286546148582032
DZA,Algeria,internet_fm_ratio,2018-08,0.2779180719788068,0.23101097934746068
DZA,Algeria,internet_men,2018-08,48.863479240430735,9.391282504576735
DZA,Algeria,internet_women,2018-08,65.445399632805,2.829113949725034
DZA,Algeria,mobile_fm_ratio,2018-08,0.657881038034609,0.06621624692518528
DZA,Algeria,mobile_men,2018-08,77.93187781721974,4.686049229262031
DZA,Algeria,mobile_women,2018-08,42.08395663017212,14.667239599865505
ECU,Ecuador,internet_fm_ratio,2018-08,0.5870772428336346,0.1144541906525478
ECU,Ecuador,internet_men,2018-08,72.83181350342521,15.334088515555292
ECU,Ecuador,internet_women,2018-08,79.74452248309679,18.892955460631537
ECU,Ecuador,mobile_fm_ratio,2018-08,0.8132870924628552,0.0745075673205936
ECU,Ecuador,mobile_men,2018-08,67.37456937116606,4.74417614489562
ECU,Ecuador,mobile_women,2018-08,67.72300212800681,18.763082175202285
EST,Estonia,internet_fm_ratio,2018-08,0.408209577310239,0.15989791077117313
EST,Estonia,internet_men,2018-08,41.57582473790457,14.066835645104346
EST,Estonia,internet_women,2018-08,58.68924904611045,7.956143750650909
EST,Estonia,mobile_fm_ratio,2018-08,0.8409329026584573,0.10487809437357709
EST,Estonia,mobile_men,2018-08,61.896030907970136,6.815343215815565
EST,Estonia,mobile_women,2018-08,41.524627946502974,14.572189540136215
EGY,Egypt,internet_fm_ratio,2018-08,0.2712496305148414,0.16585559835926872
EGY,Egypt,internet_men,2018-08,38.146363179884894,19.608939442827193
EGY,Egypt,internet_women,2018-08,96.21646629457291,12.080842951643055
EGY,Egypt,mobile_fm_ratio,2018-08,0.48880777071001885,0.13445827445070066
EGY,Egypt,mobile_men,2018-08,72.14801086087749,8.416841476106521
EGY,Egypt,mobile_women,2018-08,71.05944979309389,11.744788601538458
ERI,Eritrea,internet_fm_ratio,2018-08,0.297872025586567,0.15027899500156439
ERI,Eritrea,internet_men,2018-08,26.332475846364396,11.94316278141919
ERI,Eritrea,internet_women,2018-08,60.95461276209109,19.366338253101787
ERI,Eritrea,mobile_fm_ratio,2018-08,0.6845230524479837,0.10725550756341054
ERI,Eritrea,mobile_men,2018-08,88.62793760101903,4.847587931663861
ERI,Eritrea,mobile_women,2018-08,87.03942655659871,15.699527224496496
ESP,Spain,internet_fm_ratio,2018-08,0.799394622730752,0.21010799027595617
ESP,Spain,internet_men,2018-08,63.05131843532398,13.051483550296087
ESP,Spain,internet_women,2018-08,41.948031186933086,18.282482202732155
ESP,Spain,mobile_fm_ratio,2018-08,0.6646866419690209,0.11367178895523099
ESP,Spain,mobile_men,2018-08,97.64234786766414,6.142390987839445
ESP,Spain,mobile_women,2018-08,82.51960655435457,14.798286304710214
ETH,Ethiopia,internet_fm_ratio,2018-08,0.2193901016129176,0.21463454451820077
ETH,Ethiopia,internet_men,2018-08,76.88752295045634,8.596403606863745
ETH,Ethiopia,internet_women,2018-08,31.342103925794547,3.952498623743347
ETH,Ethiopia,mobile_fm_ratio,2018-08,0.4363599773869045,0.1359822878447908
ETH,Ethiopia,mobile_men,2018-08,66.6569744568419,8.098896342991072
ETH,Ethiopia,mobile_women,2018-08,32.34519548805284,8.099294605089716
FIN,Finland,internet_fm_ratio,2018-08,0.31248581584309043,0.18577596415318987
FIN,Finland,internet_men,2018-08,38.96818378046803,20.9141952699569
FIN,Finland,internet_women,2018-08,28.0230130272902,10.180362441796024
FIN,Finland,mobile_fm_ratio,2018-08,0.6522517399482799,0.1329861479272349
FIN,Finland,mobile_men,2018-08,95.17024514958133,5.282271018498553
FIN,Finland,mobile_women,2018-08,42.70585272748991,8.112833589030089
FJI,Fiji,internet_fm_ratio,2018-08,0.23530569851299799,0.1996494345156588
FJI,Fiji,internet_men,2018-08,61.99085516331175,15.961516690941599
FJI,Fiji,internet_women,2018-08,10.951593292328756,2.971549630288797
FJI,Fiji,mobile_fm_ratio,2018-08,0.6111484931502321,0.13421280815894443
FJI,Fiji,mobile_men,2018-08,98.55601143024467,5.549848609441264
FJI,Fiji,mobile_women,2018-08,92.1202918447114,17.018095097250956
FSM,"Micronesia, Federated States of",internet_fm_ratio,2018-08,0.624984125488961,0.133596735064895
FSM,"Micronesia, Federated States of",internet_men,2018-08,62.59132350242472,17.373338544573397
FSM,"Micronesia, Federated States of",internet_women,2018-08,18.22418906848838,25.02037887144632
FSM,"Micronesia, Federated States of",mobile_fm_ratio,2018-08,0.8955255242603459,0.12930896625320487
FSM,"Micronesia, Federated States of",mobile_men,2018-08,56.07042903034047,6.480405832118771
FSM,"Micronesia, Federated States of",mobile_women,2018-08,87.93755710376107,6.7913790748216
FRA,France,internet_fm_ratio,2018-08,0.8888521639471774,0.1760653373518523
FRA,France,internet_men,2018-08,47.15493412503235,5.758151406918784
FRA,France,internet_women,2018-08,87.32882315943674,24.69104331165583
FRA,France,mobile_fm_ratio,2018-08,0.8622344594527007,0.10501915270501457
FRA,France,mobile_men,2018-08,90.88787376966695,5.24868287402144
FRA,France,mobile_women,2018-08,82.45866291940851,16.42253974294446
GAB,Gabon,internet_fm_ratio,2018-08,0.8817305461658606,0.12787017452550792
GAB,Gabon,internet_men,2018-08,93.8195745217233,14.73176905078181
GAB,Gabon,internet_women,2018-08,21.89099010288432,21.57926526269568
GAB,Gabon,mobile_fm_ratio,2018-08,0.7790553039357804,0.13552982807308123
GAB,Gabon,mobile_men,2018-08,92.69557917887164,4.371064297301511
GAB,Gabon,mobile_women,2018-08,92.80600302777123,13.102913422874472
GBR,United Kingdom,internet_fm_ratio,2018-08,0.8982994272908964,0.14657986871550333
GBR,United Kingdom,internet_men,2018-08,35.98536758363777,11.916551056458381
GBR,United Kingdom,internet_women,2018-08,83.4370046694873,6.869480775709085
GBR,United Kingdom,mobile_fm_ratio,2018-08,0.45028202287424285,0.1319103631651175
GBR,United Kingdom,mobile_men,2018-08,70.6690017178495,6.589836116586688
GBR,United Kingdom,mobile_women,2018-08,56.13448702817607,11.427870305488042
GRD,Grenada,internet_fm_ratio,2018-08,0.2519579480118181,0.2045945589720282
GRD,Grenada,internet_men,2018-08,51.72896608048045,15.243552781288294
GRD,Grenada,internet_women,2018-08,69.2644880618323,5.782980921072902
GRD,Grenada,mobile_fm_ratio,2018-08,0.8176873264499641,0.11718197166622243
